Galaxy_ID,name,RA,Dec,RA_hms,Dec_dms,z,z_source,Filter,Magnitude_zeropoint,Exposure_time,Bolometric_Luminosity,PSF_x_coordinate,PSF_y_coordinate,PSF_magnitude,Component_1_type,Component_1_new_type,Component_1_x_coordinate,Component_1_y_coordinate,Component_1_magnitude,Component_1_surface_brightness,Component_1_effective_radius,Component_1_sersic_index,Component_1_axis_ratio,Component_1_position_angle,Component_1_fourier_mode_amplitude,Component_1_fourier_mode_phase_angle,Component_1_Diskyness(-)/Boxyness(+),Component_1_truncation_x_coordinate,Component_1_truncation_y_coordinate,Component_1_truncation_break_radius,Component_1_truncation_softening_length,Component_1_truncation_axis_ratio,Component_1_truncation_position_angle,Component_1_spiral_inner_radius,Component_1_spiral_outer_radius,Component_1_spiral_cumulative_rotation_to_outer_radius,Component_1_asymptotic_spiral_powerlaw,Component_1_spiral_inclination_to_L.O.S.,Component_1_spiral_sky_position_angle,Component_2_type,Component_2_new_type,Component_2_x_coordinate,Component_2_y_coordinate,Component_2_magnitude,Component_2_surface_brightness,Component_2_effective_radius,Component_2_sersic_index,Component_2_axis_ratio,Component_2_position_angle,Component_2_fourier_mode_amplitude,Component_2_fourier_mode_phase_angle,Component_2_Diskyness(-)/Boxyness(+),Component_2_truncation_x_coordinate,Component_2_truncation_y_coordinate,Component_2_truncation_break_radius,Component_2_truncation_softening_length,Component_2_truncation_axis_ratio,Component_2_truncation_position_angle,Component_2_spiral_inner_radius,Component_2_spiral_outer_radius,Component_2_spiral_cumulative_rotation_to_outer_radius,Component_2_asymptotic_spiral_powerlaw,Component_2_spiral_inclination_to_L.O.S.,Component_2_spiral_sky_position_angle,Component_3_type,Component_3_new_type,Component_3_x_coordinate,Component_3_y_coordinate,Component_3_magnitude,Component_3_surface_brightness,Component_3_effective_radius,Component_3_sersic_index,Component_3_axis_ratio,Component_3_position_angle,Component_3_fourier_mode_amplitude,Component_3_fourier_mode_phase_angle,Component_3_Diskyness(-)/Boxyness(+),Component_3_truncation_x_coordinate,Component_3_truncation_y_coordinate,Component_3_truncation_break_radius,Component_3_truncation_softening_length,Component_3_truncation_axis_ratio,Component_3_truncation_position_angle,Component_3_spiral_inner_radius,Component_3_spiral_outer_radius,Component_3_spiral_cumulative_rotation_to_outer_radius,Component_3_asymptotic_spiral_powerlaw,Component_3_spiral_inclination_to_L.O.S.,Component_3_spiral_sky_position_angle,Component_4_type,Component_4_new_type,Component_4_x_coordinate,Component_4_y_coordinate,Component_4_magnitude,Component_4_surface_brightness,Component_4_effective_radius,Component_4_sersic_index,Component_4_axis_ratio,Component_4_position_angle,Component_4_fourier_mode_amplitude,Component_4_fourier_mode_phase_angle,Component_4_Diskyness(-)/Boxyness(+),Component_4_truncation_x_coordinate,Component_4_truncation_y_coordinate,Component_4_truncation_break_radius,Component_4_truncation_softening_length,Component_4_truncation_axis_ratio,Component_4_truncation_position_angle,Component_4_spiral_inner_radius,Component_4_spiral_outer_radius,Component_4_spiral_cumulative_rotation_to_outer_radius,Component_4_asymptotic_spiral_powerlaw,Component_4_spiral_inclination_to_L.O.S.,Component_4_spiral_sky_position_angle,Component_5_type,Component_5_new_type,Component_5_x_coordinate,Component_5_y_coordinate,Component_5_magnitude,Component_5_surface_brightness,Component_5_effective_radius,Component_5_sersic_index,Component_5_axis_ratio,Component_5_position_angle,Component_5_fourier_mode_amplitude,Component_5_fourier_mode_phase_angle,Component_5_Diskyness(-)/Boxyness(+),Component_5_truncation_x_coordinate,Component_5_truncation_y_coordinate,Component_5_truncation_break_radius,Component_5_truncation_softening_length,Component_5_truncation_axis_ratio,Component_5_truncation_position_angle,Component_5_spiral_inner_radius,Component_5_spiral_outer_radius,Component_5_spiral_cumulative_rotation_to_outer_radius,Component_5_asymptotic_spiral_powerlaw,Component_5_spiral_inclination_to_L.O.S.,Component_5_spiral_sky_position_angle,Total_Galaxy_Luminosity,Total_Galaxy_Luminosity_Min,Total_Galaxy_Luminosity_Max,Total_Host_Galaxy_Luminosity,Total_Host_Galaxy_Luminosity_Min,Total_Host_Galaxy_Luminosity_Max,PSF_Luminosity,PSF_Luminosity_Ratio,PSF_Luminosity_Ratio_Min,PSF_Luminosity_Ratio_Max,Bulge_Luminosity_Ratio,Bulge_Luminosity_Ratio_Min,Bulge_Luminosity_Ratio_Max,Pseudobulge_Luminosity_Ratio,Pseudobulge_Luminosity_Ratio_Min,Pseudobulge_Luminosity_Ratio_Max,Compact_Component_Luminosity_Ratio,Compact_Component_Luminosity_Ratio_Min,Compact_Component_Luminosity_Ratio_Max,upmag_cone,rpmag_cone,e_upmag_cone,e_rpmag_cone,umag,rmag,e_umag,e_rmag,Stellar_Mass,Err_Stellar_Mass,MBH,Err_MBH
g066,J130803.04+035114.6,197.0126667,3.8540556,13 08 03.04,+03 51 14.6,0.071,SDSS,F814W,25.934,660.0,3.63605865738716E44,"(1559.1658, 0.0014)","(901.2765, 0.0022)","(18.2181, 1.8542876800011594)",disk,disk,"(1555.7537, 0.0845)","(911.4982, 0.1232)","(16.8231, 0.25572374922632307)","(23.0396, 0.0039)","(166.568, 4.550268473442876)","(0.3897, 0.3042899208294079)","(0.6563, 0.0005)","(2.314, 0.0879)",,,,,,,,,,,,,,,,bulge,bulge,"(1559.2968, 0.0027)","(903.1648, 0.0048)","(17.5994, 0.2557382371065527)","(12.0839, 0.0009)","(1.0, 4.542860234522757)","(4.5171, 0.30905760938434657)","(0.2898, 0.0022)","(10.7214, 0.1222)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1560.3112, 0.0078)","(902.0673, 0.0146)","(18.3053, 0.2557671517579366)","(17.7887, 0.0027)","(9.4806, 4.542931544763596)","(0.7761, 0.30433014296708655)","(0.6947, 0.0013)","(3.3906, 0.1574)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1561.0236, 0.0428)","(907.0629, 0.0676)","(17.4288, 0.2557918800868537)","(20.2563, 0.0024)","(48.6187, 4.547328180416294)","(0.7157, 0.3043047089980162)","(0.7556, 0.0012)","(43.782, 0.1519)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1562.5229, 0.0721)","(897.2191, 0.1489)","(18.5242, 0.2566081758603325)","(20.867, 0.0091)","(38.5008, 4.544719686670253)","(0.4497, 0.3043015049558042)","(0.5506, 0.0017)","(45.3816, 0.1482)",,,,,,,,,,,,,,,,8.58560369097483E43,6.2672239314434E43,1.44707117568886E44,7.737898233820259E43,6.11357487168924E43,9.79379057533759E43,8.47705457154576E42,0.109552417405735,0.0156884158970152,0.765005954733442,0.193687665748692,0.120914635504814,0.312978419674778,0.10109786058655,0.0631113260239824,0.164667333851379,0.395933241264442,0.247175070209758,0.636937947678281,17.833,17.207,0.019,0.013999999999999999,17.518,16.362000000000002,0.011000000000000001,0.004,9.966766578350677,0.3,6.32802008455,0.11359668640291393
g068,J131451.53+421819.3,198.7147083,42.3053611,13 14 51.53,+42 18 19.3,0.073,SDSS,F814W,25.944,900.0,4.9885253741092395E44,"(1596.6047, 0.0039)","(1661.876, 0.003)","(18.9703, 1.568573752340199)",bulge,pseudobulge,"(1596.6276, 0.0016)","(1664.0842, 0.0017)","(16.0465, 0.18432087372241898)","(18.7041, 0.0004)","(19.0486, 4.26150191788323)","(12.1324, 0.29779406663405666)","(0.9103, 0.0007)","(46.1206, 0.1841)",,,,,,,,,,,,,,,,disk,disk,"(1597.2163, 0.3683)","(1656.9889, 0.3811)","(17.5936, 0.18432285395413103)","(22.8227, 0.0015)","(243.0506, 4.281655235551136)","(0.0988, 0.29285920870351506)","(0.9481, 0.0018)","(7.1533, 1.639)",,,,,,,,,,,,,,,,bar,bar,"(1593.0505, 0.229)","(1660.6317, 0.1988)","(16.925, 0.1842857142857143)","(21.2692, 0.0009)","(366.8663, 7.4021033812101305)","(0.9861, 0.2928746252621572)","(0.122, 0.0019)","(-49.8547, 0.0197)",,,"(-0.2701, 0.0132)","(1676.0256, 4.7532)","(1641.819, 1.4334)","(91.4866, 2.8388)","(317.6695, 8.6931)","(0.3892, 0.0095)","(80.1846, 0.4455)",,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.1644494471506501E44,9.553126902239081E43,1.51723491546335E44,1.11950187027747E44,9.44713400024618E43,1.32662925897277E44,4.49475768731757E42,0.0401496219582332,0.00798964000499867,0.201760297340569,0.0,0.0,0.00185570716294755,0.593200434405203,0.42242378429462096,0.834874037067555,0.593200434405203,0.42242378429462096,0.834874037067555,17.511,16.964000000000002,0.042,0.018000000000000002,17.11,16.044,0.01,0.003,10.096959891644111,0.3,6.73261290513,0.11305491684583845
g070,J133241.18+300106.6,203.171585,30.0185031,13 32 41.18,+30 01 06.6,0.2204,SDSS,F850LP,24.847,660.0,7.072267247816311E44,"(1562.6611, 0.007)","(901.3944, 0.0065)","(20.6073, 1.5685844849833916)",bulge,pseudobulge,"(1562.5452, 0.024)","(901.7515, 0.0247)","(19.8478, 0.18445496602096656)","(18.7154, 0.0077)","(6.8425, 4.257770416088971)","(1.1304, 0.29420216879290506)","(0.8453, 0.0064)","(-82.3298, 1.998)",,,,,,,,,,,,,,,,disk,disk,"(1562.1252, 0.0537)","(903.2368, 0.0369)","(17.2818, 0.18428962122104414)","(20.6688, 0.0028)","(74.6145, 4.260401491188647)","(1.0434, 0.29287250830770883)","(0.2859, 0.0004)","(-55.1686, 0.0307)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,2.36997615778226E44,1.9409093802249498E44,3.10521105056663E44,2.2728550067152297E44,1.9180070313018998E44,2.6933529474404803E44,9.7121151067024E42,0.04273090486638,0.00850328544753934,0.214732321834395,0.0,0.0,0.0064844876616902795,0.0860086417831236,0.0612404771454675,0.127278557086059,0.0860086417831236,0.0612404771454675,0.127278557086059,19.45,18.581,0.04,0.021,19.002,17.717,0.031,0.006999999999999999,10.589709939586497,0.3,8.41287091446,0.13181437501586163
g071,J133506.52+341234.5,203.7771667,34.2095833,13 35 06.52,+34 12 34.5,0.221,SDSS,F850LP,24.847,660.0,2.0165825782839E45,"(1562.462, 0.0011)","(892.4767, 0.0016)","(17.8165, 1.5685716325787011)",bulge,bulge,"(1561.1467, 0.0132)","(891.3937, 0.015)","(18.0937, 0.18433823393370113)","(17.8403, 0.0016)","(10.0501, 4.257261625284785)","(0.9033, 0.29295062062137533)","(0.7613, 0.0012)","(14.1081, 0.2481)",,,,,,,,,,,,,,,,disk,disk,"(1559.7366, 0.0515)","(888.7601, 0.1297)","(18.4619, 0.18468910224968857)","(20.8802, 0.0049)","(57.0287, 4.258797364999002)","(0.1199, 0.2928609842953632)","(0.4751, 0.0011)","(21.0876, 0.08)","(-0.1366, 0.0014)","(11.503, 0.2285)",,,,,,,,,,,,,,disk,disk,"(1559.7964, 0.0858)","(891.6338, 0.1294)","(17.3296, 0.18439336888780986)","(21.2353, 0.0024)","(78.5179, 4.273759183215924)","(0.6869, 0.29294319606785374)","(0.6433, 0.001)","(25.4526, 0.1565)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,4.971787765190431E44,3.41852122544527E44,9.79504863576539E44,3.694492893880151E44,3.11731599070378E44,4.378535241913551E44,1.27729487131028E44,0.345729416187563,0.0687913236047972,1.7375567347052898,0.267828218662444,0.190698389440714,0.38016382516861,0.0,0.0,0.00400986832120835,0.267828218662444,0.190698389440714,0.38016382516861,17.977999999999998,17.732,0.02,0.023,17.792,17.034000000000002,0.013000000000000001,0.005,10.459661786792918,0.3,8.68315118684,0.1352639805573183
g072,J133753.36+204644.2,204.4723333,20.7789444,13 37 53.36,+20 46 44.2,0.11,SDSS,F850LP,24.847,660.0,3.65702040495048E44,"(1566.1329, 0.0041)","(893.135, 0.0046)","(19.4305, 1.5685821516677447)",bulge,pseudobulge,"(1566.6449, 0.0116)","(893.6208, 0.0142)","(18.1926, 0.18456227807923245)","(18.482, 0.0015)","(11.4081, 4.258971747513999)","(2.7415, 0.2954956279244229)","(0.5893, 0.002)","(-23.2685, 0.1852)",,,,,,,,,,,,,,,,disk,disk,"(1561.8407, 0.0766)","(889.7279, 0.2185)","(17.2351, 0.18431894772322222)","(21.7014, 0.0016)","(143.5395, 4.262844292971824)","(0.293, 0.2928626745122174)","(0.432, 0.0007)","(-16.4816, 0.0743)",,,,,,,,,,,,,,,,bar,bar,"(1560.1882, 0.1989)","(905.3058, 0.5444)","(17.49, 0.1842857142857143)","(20.5814, 0.0015)","(105.5385, 4.869569482626)","(0.7939, 0.29294319606785374)","(0.3173, 0.0054)","(12.3257, 0.1852)",,,"(-0.1972, 0.0178)","(1568.6569, 0.1399)","(894.8687, 0.2694)","(34.1083, 1.1068)","(124.8715, 2.0766)","(0.4607, 0.0016)","(-12.2954, 0.2982)",,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.10267269250073E44,8.924994752696739E43,1.4975880920744203E44,1.04021261179844E44,8.7777059674537E43,1.23271648797376E44,6.24600807022852E42,0.0600454945400987,0.0119483098246813,0.301754929001675,0.0,0.0,0.00387276154666765,0.187776148118344,0.133682458825845,0.267631236679199,0.187776148118344,0.133682458825845,0.267631236679199,18.475,18.125,0.026000000000000002,0.013999999999999999,17.984,16.837,0.016,0.005,10.194846400661776,0.3,7.48661861809,0.12258111794199035
g073,J133826.70+170436.0,204.61125,17.0766667,13 38 26.70,+17 04 36.0,0.209,SDSS,F850LP,24.847,1000.0,2.13677552310101E45,"(1562.5084, 0.0019)","(898.7518, 0.002)","(18.5021, 1.5685716867681285)",bulge,bulge,"(1565.4437, 0.0148)","(895.8916, 0.0171)","(20.6748, 0.18481673216945463)","(14.9266, 0.0069)","(1.5923, 4.257224714074)","(2.6705, 0.33023032283914966)","(0.1178, 0.0294)","(-55.3834, 0.7769)",,,,,,,,,,,,,,,,disk,disk,"(1558.3328, 0.1833)","(897.3796, 0.1343)","(18.0786, 0.18430698437605647)","(22.035, 0.0024)","(91.9922, 4.258742090820064)","(0.1498, 0.2928600282087827)","(0.7555, 0.0012)","(-84.5749, 0.2809)",,,,,,,,,,,,,,,,bar,bar,"(1561.9657, 0.0161)","(898.4315, 0.0214)","(18.5663, 0.1842857142857143)","(19.992, 0.0016)","(28.3872, 4.259564093439897)","(1.1505, 0.29296913851538864)","(0.5146, 0.0013)","(30.4777, 0.1184)",,,"(-0.5094, 0.011)","(1552.5811, 5.5689)","(885.7802, 6.1539)","(100.6036, 24.9909)","(58.0898, 14.3765)","(0.3528, 0.0861)","(-40.3556, 0.9925)",,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,2.1301648093393497E44,1.43319910419232E44,4.355313154721809E44,1.5309341059621502E44,1.2918915488887401E44,1.8142074431516502E44,5.992307033772009E43,0.391415085106227,0.0778894143759534,1.9669651943740702,0.0529124120149864,0.0376617434263653,0.0830643174705316,0.0,0.0,0.00872566348506478,0.0529124120149864,0.0376617434263653,0.0830643174705316,18.118,17.57,0.019,0.021,18.012,17.358,0.013999999999999999,0.005,10.202865714308004,0.3,7.37921521315,0.1241661791730278
g077,J135347.01+354326.5,208.445875,35.7240278,13 53 47.01,+35 43 26.5,0.189,SDSS,F850LP,24.847,840.0,1.1413819708321001E45,"(1574.3611, 0.0017)","(902.7953, 0.0018)","(18.1725, 1.5685716867681285)",bulge,bulge,"(1575.459, 0.0198)","(903.1359, 0.0173)","(18.9575, 0.18431894772322222)","(18.4299, 0.0024)","(8.7371, 4.25726691154342)","(0.6868, 0.29295062062137533)","(0.8755, 0.0022)","(67.1353, 0.8246)",,,,,,,,,,,,,,,,disk,disk,"(1570.5562, 0.1329)","(906.6429, 0.1638)","(17.5676, 0.18430549229416882)","(22.0398, 0.0018)","(102.9711, 4.265445030254457)","(0.6192, 0.29288310999859485)","(0.6564, 0.0011)","(52.563, 0.2194)",,,,,,,,,,,,,,,,disk,disk,"(1579.1025, 0.1349)","(896.1312, 0.1911)","(18.7574, 0.18441484346384898)","(21.2302, 0.004)","(75.2025, 4.262578602925986)","(0.3597, 0.2928695889341346)","(0.2362, 0.001)","(35.2673, 0.0665)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,2.47364825920071E44,1.6930898651154E44,4.91288997097281E44,1.82515395548032E44,1.5401652166109598E44,2.16287637885002E44,6.4849430372039E43,0.355309370901661,0.0707042945217904,1.7855315536693,0.172427551698414,0.122785445104961,0.248214040013109,0.0,0.0,0.00607409816793812,0.172427551698414,0.122785445104961,0.248214040013109,17.805999999999997,17.605,0.02,0.02,17.587,17.139,0.011000000000000001,0.005,10.088996088659098,0.3,8.07636463938,0.12429210093927426
g080,J140604.81+580041.2,211.5200417,58.0114444,14 06 04.81,+58 00 41.2,0.125,SDSS,F850LP,24.847,840.0,5.2274089364735595E44,"(1602.7935, 0.0017)","(1657.2363, 0.0019)","(18.507, 1.5685718142726561)",disk,disk,"(1602.5638, 0.1041)","(1657.0918, 0.108)","(16.8762, 0.1842988456008228)","(21.6528, 0.0012)","(129.4495, 4.260156023682988)","(0.5953, 0.2928705279171139)","(0.558, 0.0007)","(41.4884, 0.0997)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1601.7251, 0.0359)","(1656.6737, 0.052)","(19.3424, 0.18436481358924192)","(20.0103, 0.0031)","(20.8072, 4.258013447151435)","(0.4831, 0.2929145713726939)","(0.5302, 0.0016)","(37.7271, 0.1696)",,,,,,,,,,,,,,,,disk,disk,"(1607.8882, 0.2148)","(1653.9897, 0.2087)","(18.7463, 0.184438267422452)","(21.4112, 0.0046)","(93.4715, 4.267969042310693)","(0.1825, 0.29286868409314265)","(0.216, 0.001)","(45.8663, 0.0552)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.30096689490971E44,9.80750316692787E43,2.1300622722602597E44,1.10840886522869E44,9.353422608646651E43,1.31349802791147E44,1.92558029681027E43,0.173724728953064,0.0345703266112427,0.873011173037268,0.0,0.0,0.00462358878703104,0.0804825341914009,0.0573094555936944,0.117649235764839,0.780156341059221,0.555562175824527,1.1001695811471,18.489,18.397000000000002,0.031,0.022000000000000002,17.795,16.805,0.02,0.005,10.19504374285116,0.3,6.7173351748,0.1293314732721128
g081,J140621.90+222346.6,211.59125,22.3962778,14 06 21.90,+22 23 46.6,0.098,SDSS,F850LP,24.847,1000.0,8.40705490711788E44,"(1605.4999, 0.0056)","(1658.7136, 0.0044)","(17.2253, 1.568593920213454)",bulge,bulge,"(1605.6807, 0.0056)","(1660.4702, 0.0088)","(16.9431, 0.18440746863887028)","(10.8822, 0.0007)","(1.0, 4.424261018082279)","(0.05, 0.364968691975694)","(0.689, 0.0158)","(-26.0685, 1.5329)",,,,,,,,,,,,,,,,disk,disk,"(1610.9683, 0.1481)","(1655.0541, 0.0883)","(17.5516, 0.18433131717045784)","(21.5544, 0.003)","(118.328, 4.261380680732766)","(0.1684, 0.29285920870351506)","(0.4693, 0.0009)","(63.9826, 0.0904)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1604.5435, 0.0511)","(1658.3982, 0.0454)","(17.0966, 0.18441112897489653)","(21.8663, 0.0024)","(104.4128, 4.34983580680035)","(2.2821, 0.2933272338574258)","(0.4739, 0.001)","(45.6015, 0.1322)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.54815742969619E44,1.08024730172696E44,2.97103250080285E44,1.17628066728235E44,9.92554999246388E43,1.39401464961762E44,3.7187676241383903E43,0.316146284434832,0.0629062990870477,1.58884681693468,0.409985108043607,0.291909827365843,0.578573642617955,0.355932858193272,0.253423714356245,0.502659358709978,0.409985108043607,0.291909827365843,0.578573642617955,16.249000000000002,16.095,0.019,0.017,16.215999999999998,16.021,0.006,0.004,9.786863243381173,0.3,8.01648428027,0.12072386265568721
g082,J141424.91+465348.5,213.6037917,46.8968056,14 14 24.91,+46 53 48.5,0.15,SDSS,F850LP,24.847,1000.0,9.711036370547009E44,"(1604.6605, 0.0019)","(1657.0286, 0.0019)","(18.1906, 1.5685716867681285)",disk,disk,"(1607.2256, 0.3033)","(1660.0337, 0.1364)","(18.2225, 0.18431894772322222)","(22.2558, 0.0032)","(127.1745, 4.327523610117274)","(0.7591, 0.292980470547866)","(0.2649, 0.0012)","(-65.2276, 0.0778)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1606.8031, 0.0307)","(1653.9879, 0.0235)","(18.3337, 0.18432912002664129)","(19.6097, 0.0015)","(22.6468, 4.257547533043224)","(0.7351, 0.2928715010417521)","(0.6677, 0.0013)","(-75.4409, 0.1997)",,,,,,,,,,,,,,,,bulge,bulge,"(1604.0928, 0.0414)","(1655.2845, 0.0269)","(20.5233, 0.18456777749595385)","(17.9714, 0.0093)","(6.8406, 4.2577499828104575)","(0.1617, 0.2932565363678174)","(0.3368, 0.0055)","(-69.8069, 0.3517)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,1.1355636863645901E44,7.253124897184089E43,2.5162524876645602E44,7.52473754609614E43,6.34974158567118E43,8.917162145043269E43,3.83089931754978E43,0.509107366746268,0.101308386773595,2.55842895532341,0.0593921957091396,0.04228311394179231,0.0930070996219534,0.446240908696167,0.317762341074175,0.636249240205994,0.494366895594693,0.352035527968151,0.703827157490859,18.283,17.727,0.024,0.018000000000000002,18.182000000000002,17.486,0.013000000000000001,0.005,9.821028963161616,0.3,7.15695787717,0.11558659209148628
g083,J141611.95+631128.0,214.0497917,63.1911111,14 16 11.95,+63 11 28.0,0.077,SDSS,F814W,25.934,720.0,1.96572198665963E44,"(1569.2593, 0.0023)","(906.7336, 0.0026)","(19.4453, 1.8214288459383545)",bulge,pseudobulge,"(1570.3804, 0.1036)","(905.5508, 0.0946)","(17.8981, 0.2703660893028154)","(21.2002, 0.002)","(58.7515, 4.5302176184157075)","(1.4435, 0.2915833710020137)","(0.4043, 0.001)","(-40.4586, 0.0495)",,,,,,,,,,,,,,,,bulge,bulge,"(1569.9332, 0.0117)","(906.7351, 0.0096)","(18.7259, 0.2686257103199505)","(17.836, 0.0017)","(10.8949, 4.514321202595589)","(0.592, 0.2914420220985607)","(0.4254, 0.0009)","(-41.6339, 0.0838)",,,,,,,,,,,,,,,,bulge,pseudobulge,"(1566.8148, 0.0407)","(908.5069, 0.0433)","(18.7928, 0.2765144702269629)","(19.9962, 0.0042)","(26.1604, 4.738211463221548)","(1.9888, 0.29524210784523597)","(0.3511, 0.0014)","(-42.0402, 0.1156)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,2.89669101194168E43,2.06389339100211E43,5.040211709344629E43,2.57201052132482E43,2.0032358702914399E43,3.3022999095855196E43,3.24680490616864E42,0.12623606626991,0.0183682652610082,0.867552256592863,0.244874438252739,0.148918755009407,0.412347920796,0.524884142999836,0.318693528902796,0.874162945431649,0.524884142999836,0.318693528902796,0.874162945431649,20.673000000000002,18.145,0.061,0.015,20.092,17.555,0.055999999999999994,0.006,10.156476185947383,0.3,7.40548947574,0.12708803995232065
g084,J142934.17+444748.8,217.392395,44.7969131,14 29 34.17,+44 47 48.8,0.2074,SDSS,F850LP,24.847,780.0,2.7307452223493102E45,"(1562.7228, 0.0021)","(898.6698, 0.0022)","(18.5095, 1.8214289035854039)",bar,bar,"(1563.5621, 0.0448)","(899.7021, 0.0205)","(18.2028, 0.26857142857142857)","(20.1292, 0.0035)","(45.1256, 4.52484878313122)","(1.4925, 0.2916176644939362)","(0.4303, 0.0013)","(-78.7818, 0.0756)",,,"(-0.7057, 0.0098)","(1555.0698, 0.3332)","(907.584, 0.902)","(90.0776, 2.0115)","(20.0, 2.1574)","(0.5028, 0.0088)","(-35.0356, 0.6326)",,,,,,,disk,disk,"(1559.8848, 0.0597)","(891.7924, 0.0637)","(17.0694, 0.26857746041858754)","(22.1621, 0.0089)","(77.7339, 4.515796469085391)","(0.4439, 0.2914368752318381)","(0.8983, 0.0012)","(-56.5707, 0.429)",,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,,,,,"(nan, nan)",,"(nan, nan)","(nan, nan)",,,,,,,,,,,,,,,,,,3.5648778962567796E44,2.4361391255981696E44,6.9475021908162995E44,2.97987725793512E44,2.3268480302715697E44,3.8161789497594605E44,5.850006383216621E43,0.196317025059963,0.0286388811335729,1.3457360344634899,0.0,0.0,0.0047761175556711105,0.0,0.0,0.0047761175556711105,0.260398191839933,0.158773872334453,0.43184398027222093,19.373,18.244,0.031,0.011000000000000001,18.374000000000002,16.932000000000002,0.019,0.005,10.872678420784387,0.3,7.65404255585,0.12774007790132072
